台词ID	下一句台词ID	显示类型	[对话角色]类型	[对话角色]ID	$#VersionBegin	$#VersionEnd
102000908	102000909		1	1465	0.2	
102000909	102000910		1	1005	0.2	
102000910			1	1005	0.2	
102001001	102001002		1	152301	0.2	
102001002	102001003		1	152301	0.2	
102001003	102001004		1	152301	0.2	
102001004	102001005	1	2		0.2	
102001005	102001006		1	152301	0.2	
102001006	102001007		1	152301	0.2	
102001007	102001008		1	1005	0.2	
102001008	102001009		1	152301	0.2	
102001009	102001010		1	152301	0.2	
102001010	102001011		1	1005	0.2	
102001011	102001012		1	152301	0.2	
102001012	102001013		1	152301	0.2	
102001013	102001014		1	1005	0.2	
102001014	102001015		1	152301	0.2	
102001015	102001016		1	152301	0.2	
102001016	102001017		1	1005	0.2	
102001017	102001018		1	1005	0.2	
102001018	102001019,102001021		1	152301	0.2	
102001019	102001020		2		0.2	
102001020	102001023		1	152301	0.2	
102001021	102001022		2		0.2	
102001022	102001023		1	152301	0.2	
102001023	102001024		1	1005	0.2	
102001024	102001025		1	152301	0.2	
102001025	102001026		1	152301	0.2	
102001026	102001027		1	1005	0.2	
102001027			1	1005	0.2	
102002001			2			
102002002			2			
102002003			2			
102002004			2			
102002005			2			
102002006			2			
102002007			2			
102002008			2			
102002009			2			
102002010			2			
102002011			2			
102002012			2			
102002013			2			
102002014			2			
102002015			1	1005	0.2	
102002101			1	10094	0.2	
102010101	102010102		1	10090	0.2	
102010102	102010103		1	10090	0.2	
102010103	102010104		1	1005	0.2	
102010104	102010105	1	2	 	0.2	
102010105	102010106		1	1005	0.2	
102010106	102010107		1	1005	0.2	
102010107	102010108		1	10090	0.2	
102010108	102010109		1	1005	0.2	
102010109	102010110		1	10091	0.2	
102010110	102010111		1	1005	0.2	
102010111		1	2	 	0.2	
102010201			1	10090	0.2	
102010202			1	10090	0.2	
102010203			1	1005	0.2	
102010204			1	10090	0.2	
102010205			1	10090	0.2	
102010206			1	10091	0.2	
102010207			1	10091	0.2	
102010208			1	1005	0.2	
102010209			1	1005	0.2	
102010301	102010302,102010303		1	1005	0.2	
102010302	102010304		2	 	0.2	
102010303	102010304		2	 	0.2	
102010304	102010305		1	10090	0.2	
102010305	102010306		1	1005	0.2	
102010306	102010307		1	1005	0.2	
102010307	102010308		1	10090	0.2	
102010308	102010309,102010310		1	10090	0.2	
102010309	102010311		2	 	0.2	
102010310	102010311		2	 	0.2	
102010311	102010312		1	10090	0.2	
102010312			1	10090	0.2	
102010401	102010402		1	10093	0.2	
102010402	102010403		1	10093	0.2	
102010403	102010404		1	1005	0.2	
102010404	102010405		1	10093	0.2	
102010405	102010406		1	10093	0.2	
102010406	102010407		1	10093	0.2	
102010407	102010408		1	10093	0.2	
102010408	102010409		1	10093	0.2	
102010409	102010410		1	10090	0.2	
102010410	102010411		1	10093	0.2	
102010411	102010412		1	10093	0.2	
102010412	102010501		1	10093	0.2	
102010501	102010502		1	10090	0.2	
102010502	102010503		1	10090	0.2	
102010503	102010504		1	10090	0.2	
102010504	102010505		1	1005	0.2	
102010505	102010506,102010507		1	1005	0.2	
102010506	102010508		2	 	0.2	
102010507	102010508		2	 	0.2	
102010508	102010509		1	1005	0.2	
102010509	102010510		1	1005	0.2	
102010510	102010511,102010512		1	1005	0.2	
102010511	102010513		2	 	0.2	
102010512	102010513		2	 	0.2	
102010513	102010514		1	1005	0.2	
102010514			1	1005	0.2	
102010601	102010602		1	1005	0.2	
102010602	102010603		1	10091	0.2	
102010603	102010604		1	10091	0.2	
102010604			1	10091	0.2	
102010701	102010702		1	1005	0.2	
102010702	102010703		1	10091	0.2	
102010703			1	10091	0.2	
102020101	102020102		1	1005	0.2	
102020102	102020103		1	10090	0.2	
102020103	102020104		1	1005	0.2	
102020104	102020105		1	10090	0.2	
102020105	102020106		1	10090	0.2	
102020106	102020107		1	1006	0.2	
102020107	102020108	1	2	 	0.2	
102020108	102020109		1	1006	0.2	
102020109	102020110	1	2	 	0.2	
102020110	102020111		1	10090	0.2	
102020111	102020112		1	1005	0.2	
102020112	102020113		1	1005	0.2	
102020113	102020114		1	10090	0.2	
102020114	102020115		1	10090	0.2	
102020115	102020116		1	1006	0.2	
102020116	102020117		1	1006	0.2	
102020117	102020118		1	1006	0.2	
102020118	102020119	1	2	 	0.2	
102020119	102020120		1	1005	0.2	
102020120	102020121		1	1005	0.2	
102020121	102020122		1	1005	0.2	
102020122	102020123		1	10090	0.2	
102020123	102020124		1	1006	0.2	
102020124	102020125,102020126		1	10090	0.2	
102020125	102020127		2	 	0.2	
102020126	102020127		2	 	0.2	
102020127	102020128		1	10090	0.2	
102020128	102020129		1	1005	0.2	
102020129	102020131		1	1006	0.2	
102020130	102020131		1	1005	0.2	
102020131	102020132		1	1006	0.2	
102020132	102020133		1	10090	0.2	
102020133	102020134		1	1006	0.2	
102020134	102020135		1	10090	0.2	
102020135	102020136		1	1005	0.2	
102020136	102020137	1	2	 	0.2	
102020137	102020138		1	1006	0.2	
102020138	102020139		1	10090	0.2	
102020139			1	1005	0.2	
102020401	102020402		1	1005	0.2	
102020402	102020403,102020404		1	10092	0.2	
102020403	102020405		2	 	0.2	
102020404	102020405		2	 	0.2	
102020405	102020406		1	10092	0.2	
102020406	102020407		1	10092	0.2	
102020407	102020408		1	1005	0.2	
102020408	102020409,102020410		1	10092	0.2	
102020409	102020411		2	 	0.2	
102020410	102020411		2	 	0.2	
102020411	102020412		1	10092	0.2	
102020412	102020413		1	1005	0.2	
102020413			1	1005	0.2	
102030101	102030102		1	1006	0.2	
102030102	102030103,102030104		1	1005	0.2	
102030103	102030105		2	 	0.2	
102030104	102030105		2	 	0.2	
102030105	102030106		1	1005	0.2	
102030106	102030107		1	1005	0.2	
102030107	102030108		1	1006	0.2	
102030108	102030109		1	1006	0.2	
102030109	102030110		1	1006	0.2	
102030110			1	1006	0.2	
102030201	102030202		1	10092	0.2	
102030202	102030203		1	10092	0.2	
102030203	102030204		1	10092	0.2	
102030204	102030205		1	1005	0.2	
102030205			1	1005	0.2	
102030301			1	1006	0.2	
104000101	104000102		1	1008		
104000102	104000103		2			
104000103	104000104		1	1008		
104000104	104000105		1	1008		
104000105	104000106		1	1008		
104000106	104000107		2			
104000107	104000108		1	1008		
104000108	104000109		1	1008		
104000109	104000110		2			
104000110	104000111		2			
104000111	104000112		2			
104000112	104000113		2			
104000113	104000114		2			
104000114	104000115		1	1008		
104000115	104000116		1	1008		
104000116	104000117		1	1008		
104000117	104000118		1	1008		
104000118	104000119		2			
104000119	104000120		1	1008		
104000120	104000121		1	1008		
104000121	104000122		1	1008		
104000122	104000123		1	1008		
104000123	104000124		1	1008		
104000124	104000125		1	1008		
104000125	104000126		2			
104000126	104000127		2			
104000127	104000128		2			
104000128	104000129		1	1008		
104000129	104000130		2			
104000130	104000131		1	1008		
104000131	104000132		1	1008		
104000132	104000133		1	1008		
104000133	104000134		1	1008		
104000134	104000135		2			
104000135	104000136		2			
104000136	104000137		1	1008		
104000137	104000138		1	1008		
104000138	104000139		1	1008		
104000139	104000140		1	1008		
104000140	104000141		1	1008		
104000141	104000142		2			
104000142	104000143		2			
104000143	104000144		2			
104000144	104000145		1	1008		
104000145	104000146		1	1008		
104000146	104000147		1	1008		
104000147	104000148		1	1008		
104000148	104000149		2			
104000149	104000150		2			
104000150	104000151		2			
104000151	104000152		2			
104000152	104000153		2			
104000153	104000154		1	1008		
104000154	104000155		2			
104000155	104000156		1	1008		
104000156	104000157		1	1008		
104000157	104000158		1	1008		
104000158	104000159		1	1008		
104000159	104000160		1	1008		
104000160	104000161		2			
104000161	104000162		1	1008		
104000162	104000163		1	1008		
104000163	104000164		1	1008		
104000164	104000165		1	1008		
104000165	104000166		1	1008		
104000166	104000167		2			
104000167	104000168		2			
104000168	104000169		2			
104000169	104000170		2			
104000170	104000171		1	1008		
104000171	104000172		1	1008		
104000172	104000173		2			
104000173	104000174		1	1008		
104000174	104000175		1	1008		
104000175	104000176		2			
104000176	104000177		2			
104000177	104000178		1	1008		
104000178	104000179		1	1008		
104000179	104000180		2			
104000180	104000181		1	160201		
104000181	104000182		1	160201		
104000182	104000183		1	160201		
104000183	104000184		1	160201		
104000184	104000185		2			
104000185	104000186		1	1008		
104000186	104000187		1	160201		
104000187	104000188		1	1008		
104000188	104000189		1	160201		
104000189	104000190		1	160201		
104000190	104000191		1	160201		
104000191	104000192		1	160201		
104000192	104000193		1	160201		
104000193	104000194		1	1008		
104000194	104000195		1	160201		
104000195	104000196		1	160201		
104000196	104000197		1	160201		
104000197	104000198		1	1008		
104000198	104000199		2			
104000199	104000200		2			
104000200	104000201		1	160201		
104000201	104000202		1	160201		
104000202	104000203		1	160201		
104000203	104000204		1	160201		
104000204	104000205		1	160201		
104000205	104000206		1	160201		
104000206	104000207		1	160201		
104000207	104000208		2			
104000208	104000209		2			
104000209	104000210		1	1008		
104000210	104000211		1	1008		
104000211	104000212		1	1008		
104000212	104000213		2			
104000213	104000214		2			
104000214	104000215		2			
104000215	104000216		1	160201		
104000216	104000217		1	160201		
104000217	104000218		1	160201		
104000218	104000219		1	160201		
104000219	104000220		1	160201		
104000220	104000221		1	160201		
104000221	104000222		1	1008		
104000222	104000223		1	160201		
104000223	104000224		1	160201		
104000224	104000225		1	1008		
104000225	104000226		2			
104000226	104000227		2			
104000227	104000228		1	1008		
104000228	104000229		1	1008		
104000229	104000230		1	1008		
104000230	104000231		1	1008		
104000231			2			
