台词ID	下一句台词ID	显示类型	[对话角色]类型	[对话角色]ID	$#VersionBegin	$#VersionEnd
10002111	10002112		1	1005	0.2	
10002112			1	1005	0.2	
10002113			1	209001	0.2	
10002201	10002202		1	207201	0.2	
10002202	10002203		1	207201	0.2	
10002203	10002204		1	207201	0.2	
10002204	10002205		1	207201	0.2	
10002205	10002206		1	207201	0.2	
10002206	10002207		1	207201	0.2	
10002207		1	2		0.2	
10002208			1	207201	0.2	
10002221	10002222		1	2003007	0.2	
10002222			1	2003007	0.2	
10002211	10002212		1	1005	0.2	
10002212			1	1005	0.2	
10010101	10010102		1	2002901	0.2	
10010102			1	1005	0.2	
10010103	10010104		1	2003001	0.2	
10010104			1	1005	0.2	
10000801			1	1005	0.2	
10000802			1	1005	0.2	
10000803			1	10211	0.2	
10000804			1	10211	0.2	
10000805			1	10211		
10000806			1	10211		
10000807			1	10211		
10000808			1	10211		
10000809			1	10211		
10000810			1	10211		
10000811			1	10211		
10000812			1	10211		
10000813			1	10211		
10000814			1	10211		
10000815			1	10211		
10000816			1	10211		
10000817			1	10211		
10000818			1	10211		
10000819			1	10211		
10000820			1	10211		
10000821			1	10211		
10000822			1	10211		
10000823			1	10211		
10000824			1	10211		
10000825			1	10211		
10000826			1	10211		
10001501	10001502		1	1005	0.2	
10001502	10001503		1	1005	0.2	
10001503	10001504		1	1005	0.2	
10001504	10001505		1	1005	0.2	
10001505	10001506		1	1005	0.2	
10001506	10001507		1	1005	0.2	
10001507	10001508,10001509		1	1005	0.2	
10001508			2		0.2	
10001509			2		0.2	
10001521	10001522		1	1005	0.2	
10001522	10001523		1	1005	0.2	
10001523			1	1005	0.2	
10001051			1	1005	0.2	
10001001			1	10061	0.2	
10001002			1	10062	0.2	
10001003			1	10063	0.2	
10001004			1	10064	0.2	
10001021			1	20038	0.2	
10001022			1	20038	0.2	
10001023			1	20038	0.2	
10001024			1	20038	0.2	
10001201			1	10061	0.2	
10001202			1	10200	0.2	
10001203			2		0.2	
10001204			1	10200	0.2	
10001205			1	10061	0.2	
10001206			1	10061	0.2	
10001207			1	10061	0.2	
10001208			1	10061		
10001209			1	10061		
10001210			1	10061		
10001211			1	10061		
10001212			1	10061		
10001213			1	10061		
10001214			1	10061		
10001215			1	10061		
10001216			1	10061		
10001217			1	10061		
10001218			1	10061		
10001219			1	10061		
10001220			1	10061		
10001221			1	10061		
10001222			1	10061		
10001223			1	10061		
10001224			1	10061		
10001225			1	10061		
10001226			1	10061		
10001227			1	10061		
10001228			1	10061		
10001229			1	10061		
10001230			1	10061		
10001231			1	10061		
10001232			1	10061		
10001233			1	10061		
10001234			1	10061		
10001235			1	10061		
10001236			1	10061		
10001237			1	10061		
10001238			1	10061		
10001239			1	10061		
10001240			1	1005	0.2	
10001241			1	1005	0.2	
10001301	10001302,10001303		1	1005	0.2	
10001302	10001304		2		0.2	
10001303	10001304		2		0.2	
10001304	10001305		1	1005	0.2	
10001305	10001306		1	1005	0.2	
10001306	10001307		1	10200	0.2	
10001307	10001308		1	1005	0.2	
10001308	10001309		1	10200	0.2	
10001309	10001310		1	10200	0.2	
10001310	10001311		1	1005	0.2	
10001311	10001312		1	1005	0.2	
10001312	10001313		1	10200	0.2	
10001313	10001314		1	10200	0.2	
10001314	10001315,10001317,10001319		1	10200	0.2	
10001315	10001316		2		0.2	
10001316	10001321		1	10200	0.2	
10001317	10001318		2		0.2	
10001318	10001321		1	10200	0.2	
10001319	10001320		2		0.2	
10001320	10001321		1	10200	0.2	
10001321	10001322		1	10200	0.2	
10001322	10001323		1	10200	0.2	
10001323	10001324		1	10200	0.2	
10001324	10001325		1	10200	0.2	
10001325	10001326		1	10200	0.2	
10001326	10001327		1	10200	0.2	
10001327	10001328		1	10200	0.2	
10001328	10001329		1	1005	0.2	
10001329	10001330		1	10200	0.2	
10001330	10001331		1	10200	0.2	
10001331	10001332		1	10200	0.2	
10001332			1	10200	0.2	
10001401	10001402		1	1005	0.2	
10001402	10001403		1	10200	0.2	
10001403	10001404		1	10200	0.2	
10001404	10001405		1	1005	0.2	
10001405	10001406		1	10200	0.2	
10001406	10001407		1	10200	0.2	
10001407	10001408		1	1005	0.2	
10001408	10001409		1	10200	0.2	
10001409	10001410		1	10200	0.2	
10001410	10001411		1	1005	0.2	
10001411	10001412		1	10200	0.2	
10001412	10001413,10001414		1	10200	0.2	
10001413	10001415		2		0.2	
10001414	10001415		2		0.2	
10001415	10001416		1	10200	0.2	
10001416	10001417		1	10200	0.2	
10001417	10001418		1	1005	0.2	
10001418	10001419		1	10200	0.2	
10001419	10001420		1	10200	0.2	
10001420	10001421		1	1005	0.2	
10001421	10001422		1	10200	0.2	
10001422	10001423		1	10200	0.2	
10001423	10001424,10001426		1	10200	0.2	
10001424	10001425		2		0.2	
10001425	10001428		1	10200	0.2	
10001426	10001427		2		0.2	
10001427	10001428		1	10200	0.2	
10001428	10001429		1	10200	0.2	
10001429	10001430		1	10200	0.2	
10001430	10001431		1	10200	0.2	
10001431			1	10200	0.2	
10020201	10020202,10020203		1	2002801	0.2	
10020202	10020203		2		0.2	
10020203	10020204		2		0.2	
10020204	10020205		1	2002801	0.2	
10020205	10020206		1	2002801	0.2	
10020206	10020207		1	1005	0.2	
10020207	10020208		1	2003004	0.2	
10020208	10020209		1	2003005	0.2	
10020209	10020210		1	2003004	0.2	
10020210	10020211		1	2002801	0.2	
10020211			1	2002801	0.2	
10020501	10020502		1	2002801	0.2	
10020502	10020503		1	1005	0.2	
10020503	10020504		1	2002801	0.2	
10020504	10020505		1	2002801	0.2	
10020505	10020506		1	2002801	0.2	
10020506	10020507		1	2002801	0.2	
10020507	10020508		1	2002801	0.2	
10020508	10020509		1	2002801	0.2	
10020509	10020510		1	2002801	0.2	
10020510	10020511		1	2002801	0.2	
10020511	10020512,10020513		1	2002801	0.2	
10020512	10020513		2		0.2	
10020513	10020514		2		0.2	
10020514	10020515		1	2002801	0.2	
10020515			1	2002801	0.2	
10030101			1	1005	0.2	
10030102			1	1005	0.2	
10030103			1	1005	0.2	
10030104			1	1005	0.2	
10030105			1	10204	0.2	
10030106			2		0.2	
10030107			2		0.2	
10030108			2		0.2	
10030109			2		0.2	
10030110			2		0.2	
10030111			2		0.2	
10030112			2		0.2	
10030113			2		0.2	
10030114			2		0.2	
10030301	10030302		1	10204	0.2	
10030302	10030303		1	1005	0.2	
10030303	10030308		1	10204	0.2	
10030304	10030305		1	10204	0.2	
10030305	10030306		1	10204	0.2	
10030306	10030307		1	1005	0.2	
10030307	10030308		1	10204	0.2	
10030308	10030309		1	10204	0.2	
10030309	10030310		1	10204	0.2	
10030310	10030311		1	1005	0.2	
10030311	10030312		1	1005	0.2	
10030312	10030313		1	1005	0.2	
10030313			1	1005	0.2	
10030401	10030402	1	2		0.2	
10030402	10030403		1	220801	0.2	
10030403	10030404		1	220801	0.2	
10030404	10030405		1	1005	0.2	
10030405	10030406		1	220801	0.2	
10030406	10030407		1	220801	0.2	
10030407	10030408		1	220801	0.2	
10030408	10030409		1	220801	0.2	
10030409	10030410		1	1005	0.2	
10030410	10030411		1	220801	0.2	
10030411	10030412		1	220801	0.2	
10030412	10030413		1	220801	0.2	
10030413	10030414		1	1005	0.2	
10030414	10030415		1	220801	0.2	
10030415	10030416		1	220801	0.2	
10030416	10030417		1	220801	0.2	
10030417	10030418		1	220801	0.2	
10030418	10030419,10030421		1	1005	0.2	
10030419	10030420		2		0.2	
10030420	10030423		1	1005	0.2	
10030421	10030422		2		0.2	
10030422	10030423		1	1005	0.2	
10030423			1	1005	0.2	
10039101			1	220401	0.2	
10039001			1	220401	0.2	
10038901			1	220401	0.2	
10030601	10030602		1	220401	0.2	
10030602	10030603	1	2		0.2	
10030603	10030604		1	220401	0.2	
10030604	10030605		1	1005	0.2	
10030605	10030606	1	2		0.2	
10030606	10030607		1	220401	0.2	
10030607	10030608		1	220401	0.2	
10030608	10030609		1	220401	0.2	
10030609	10030610		1	1005	0.2	
10030610	10030611		1	220401	0.2	
10030611	10030612		1	220401	0.2	
10030612	10030613		1	220401	0.2	
10030613	10030614		1	220401	0.2	
10030614	10030615		1	1005	0.2	
10030615	10030616		1	220401	0.2	
10030616			1	1005	0.2	
10030801	10030802		1	1005	0.2	
10030802	10030803		1	1005	0.2	
10030803	10030804		1	1005	0.2	
10030804			1	1005	0.2	
10030901	10030902		1	220401	0.2	
10030902	10030903		1	220401	0.2	
10030903	10030904		1	1005	0.2	
10030904			1	1005	0.2	
10031001	10031002		1	220801	0.2	
10031002	10031003		1	1005	0.2	
10031003	10031004		1	220801	0.2	
10031004	10031005		1	1005	0.2	
10031005	10031006		1	220801	0.2	
10031006	10031007		1	220801	0.2	
10031007	10031008		1	220801	0.2	
10031008	10031009		1	220801	0.2	
10031009	10031010,10031012		1	220801	0.2	
10031010	10031011		2		0.2	
10031011	10031013		1	1005	0.2	
10031012	10031013		2		0.2	
10031013	10031014		1	220801	0.2	
10031014			1	220801	0.2	
10031101			1	1005	0.2	
10031201			1	1005	0.2	
10031202			1	1005	0.2	
10031203			1	1005	0.2	
10031401			1	1005	0.2	
10031402			1	1005	0.2	
10031501	10031502		1	231101	0.2	
10031502	10031503		1	1005	0.2	
10031503	10031504		1	231101	0.2	
10031504	10031505		1	1005	0.2	
10031505	10031506		1	231101	0.2	
10031506	10031507		1	1005	0.2	
10031507	10031508		1	231101	0.2	
10031508	10031509		1	231101	0.2	
10031509	10031510		1	231101	0.2	
10031510	10031511		1	231101	0.2	
10031511			1	231101	0.2	
10031601	10031602		1	220401	0.2	
10031602	10031603		1	220401	0.2	
10031603	10031604		1	220401	0.2	
10031604	10031605		1	220401	0.2	
10031605			1	220401	0.2	
10031701	10031702		1	10204	0.2	
10031702	10031703		1	1005	0.2	
10031703	10031704		1	10204	0.2	
10031704	10031705		1	1005	0.2	
10031705	10031706		1	1005	0.2	
10031706	10031707		1	10204	0.2	
10031707	10031708		1	10204	0.2	
10031708	10031709		1	10204	0.2	
10031709	10031710		1	10204	0.2	
10031710	10031711,10031712		1	10204	0.2	
10031711	10031713		2		0.2	
10031712	10031713		2		0.2	
10031713	10031714		1	10204	0.2	
10031714	10031715		1	10204	0.2	
10031715	10031716		1	10204	0.2	
10031716	10031717		1	1005	0.2	
10031717	10031718		1	10204	0.2	
10031718	10031719		1	1005	0.2	
10031719	10031720		1	10204	0.2	
10031720	10031721		1	10204	0.2	
10031721			1	1005	0.2	
10031801	10031802		1	10200	0.2	
10031802			1	10200	0.2	
10031803	10031804		1	10200	0.2	
10031804	10031805		1	10200	0.2	
10031805	10031809		1	10200	0.2	
10031806	10031807		1	10200	0.2	
10031807	10031808		1	10200	0.2	
10031808	10031809		1	10200	0.2	
10031809	10031810		1	10200	0.2	
10031810	10031811		1	10200	0.2	
10031811	10031812		1	10200	0.2	
10031812	10031813		1	1005	0.2	
10031813	10031814		1	10200	0.2	
10031814	10031815		1	10200	0.2	
10031815	10031816		1	10200	0.2	
10031816	10031817		1	1005	0.2	
10031817	10031818		1	10200	0.2	
10031818	10031819		1	10200	0.2	
10031819	10031820,10031821		1	10200	0.2	
10031820	10031822		2		0.2	
10031821	10031822		2		0.2	
10031822	10031823		1	1005	0.2	
10031823	10031824		1	1005	0.2	
10031824	10031825		1	1005	0.2	
10031825	10031826,10031827		1	10200	0.2	
10031826	10031828		2		0.2	
10031827	10031828		2		0.2	
10031828	10031829		1	10200	0.2	
10031829	10031830		1	10200	0.2	
10031830	10031831		1	10200	0.2	
10031831	10031832		1	1005	0.2	
10031832	10031833		1	10200	0.2	
10031833	10031834		1	10200	0.2	
10031834	10031835		1	10200	0.2	
10031835	10031836		1	10200	0.2	
10031836			1	10200	0.2	
10039501			1	2208	0.2	
10039401	10039402		2		0.2	
10039402	10039403		1	2208	0.2	
10039403	10039404		1	2208	0.2	
10039404	10039405,10039410		1	2208	0.2	
10039405	10039406		2		0.2	
10039406	10039407		1	2208	0.2	
10039407	10039408		1	2208	0.2	
10039408	10039409		1	2208	0.2	
10039409			1	2208	0.2	
10039410	10039411		2		0.2	
10039411	10039412		1	2208	0.2	
10039412	10039413		1	2208	0.2	
10039413			1	2208	0.2	
10039301	10039302		2		0.2	
10039302	10039303		1	2208	0.2	
10039303	10039304		1	2208	0.2	
10039304	10039305		1	2208	0.2	
10039305			1	2208	0.2	
10039201	10039202		2		0.2	
10039202			1	2208	0.2	
10038801			1	220801	0.2	
10038701			1	220801	0.2	
