台词ID	下一句台词ID	显示类型	[对话角色]类型	[对话角色]ID	$#VersionBegin	$#VersionEnd
210099001	210099002		1	2430		
210099002			1	2430		
210090101	210090102		2			
210090102	210090103		1	2430		
210090103	210090104		1	2430		
210090104			1	2430		
210090201	210090202		2			
210090202			1	2430		
210092001	210092002,210092004		1	2430		
210092002	210092003		2			
210092003			1	2430		
210092004	210092005		2			
210092005			1	2430		
210092006	210092007		1	2430		
210092007			1	2430		
210092008	210092099		1	2430		
210092099	210090102		1	2430		
210092009			1	2430		
210092010			1	2430		
210093001			1	2430		
210110101	210110102		1	20033	0.3	
210110102	210110103		1	20033	0.3	
210110103	210110104		1	20033	0.3	
210110104			1	20033	0.3	
210110201			1	20033	0.3	
210110401			1	20033	0.3	
210110501			1	20033	0.3	
210110601			1	20033	0.3	
210110701			1	20033	0.3	
210110801			1	20033	0.3	
210110301			1	20033	0.3	
210110302			1	20033	0.3	
210110303			1	20033	0.3	
210110304			1	20033	0.3	
210110305			1	20033	0.3	
210110306			1	20033	0.3	
210110307			1	20033	0.3	
210200001	210200002		1	20043		
210200002			1	20043		
210202001			1	20046		
210202101	210202102		2			
210202201	210202202		2			
210202301	210202302		2			
210202102			1	20046		
210202202			1	20046		
210202302			1	20046		
200000101			1	20003		
200000301			2			
200000201			2			
200000401			2			
200000501	200000502		1	20003		
200000502			1	20003		
200000601			1	20003		
200000701			2			
200000801	200000802		1	20003		
200000901	200000802		1	20003		
200001001	200000802		1	20003		
200001101	200001102		1	20003		
200001102	200000802		1	20003		
200000802			1	20003		
200001201			2			
200001301	200001302		1	20003		
200001302			1	20003		
200001401			2			
200001501			1	20003		
200001601			1	20003		
200001701			1	20003		
200030101			1	2000302		
200030301			2			
200030201			2			
200030401			2			
200030501	200030502		1	2000302		
200030502			1	2000302		
200030601			1	2000302		
200030701			2			
200030801	200030802		1	2000302		
200030901	200030802		1	2000302		
200031001	200030802		1	2000302		
200031101	200031102		1	2000302		
200031102	200030802		1	2000302		
200030802			1	2000302		
200031201			2			
200031301	200031302		1	2000302		
200031302			1	2000302		
200031401			2			
200031501			1	2000302		
200031601			1	2000302		
200031701			1	2000302		
200040101			1	2000303		0.1
200040201			1	2000303		0.1
200040301			1	2000303		0.1
200040401			1	2000303		0.1
200040501	200040502		2			0.1
200040502			2			0.1
200040601	200040602		2			0.1
200040602			2			0.1
200040701			2			0.1
200040801			1	2000303		0.1
210130101			1	2310	0.3	
210130201	210130202		2		0.3	
210130202	210130203		1	2310	0.3	
210130203	210130204		1	2310	0.3	
210130204	210130205	1	2		0.3	
210130205	210130206		1	2310	0.3	
210130206	210130207		1	2310	0.3	
210130207	210130208		1	2310	0.3	
210130208			1	2310	0.3	
210130301	210130302		2		0.3	
210130302	210130303		1	2310	0.3	
210130303			1	2310	0.3	
210160101			1	20036		
210160301			2			
210160201			2			
210160401			2			
210160501	210160502		1	20036		
210160502			1	20036		
210160601			1	20036		
210160701			2			
210160801	210160802		1	20036		
210160901	210160802		1	20036		
210161001	210160802		1	20036		
210161101	210161102		1	20036		
210161102	210160802		1	20036		
210160802			1	20036		
210161201			2			
210161301	210161302		1	20036		
210161302			1	20036		
210161401			2			
210161501			1	20036		
210161601			1	20036		
210161701			1	20036		
210170101			1	20037		
210170301			2			
210170201			2			
210170401			2			
210170501	210170502		1	20037		
210170502			1	20037		
210170601			1	20037		
210170701			2			
210170801	210170802		1	20037		
210170901	210170802		1	20037		
210171001	210170802		1	20037		
210171101	210171102		1	20037		
210171102	210170802		1	20037		
210170802			1	20037		
210171201			2			
210171301	210171302		1	20037		
210171302			1	20037		
210171401			2			
210171501			1	20037		
210171601			1	20037		
210171701			1	20037		
210180101			1	2309		
210180501	210180502		2			
210180502	210180203		1	2309		
210180503	210180204		1	2309		
210180504			1	2309		
210180301	210180302		2			
210180302	210180303		1	2309		
210180303	210180304		1	2309		
210180304			1	2309		
210180401	210180402		2			
210180402	210180403		1	2309		
210180403			1	2309		
210180201	210180202		2			
210180202	210180203		1	2309		
210180203	210180204		1	2309		
210180204	210180205		1	2309		
210180205			1	2309		
210180601			1	230901		
210180701			1	230901		
210180801	210180802		1	230901		
210180802			1	230901		
210180901			1	230401		
210181001			1	230401		
210181101			1	230301		
210181201			1	230301		
210181301			1	230801		
210181401			1	230801		
210181501			1	230401		
210181601			1	230301		
210181701			1	230801		
220000101	220000102		1	203101		
220000102	220000103		1	203001		
220000103	220000104		1	203101		
220000104	220000105	1	2	 		
220000105	220000106		1	203101		
220000106	220000107		1	203101		
220000107	220000108,220000110		1	203101		
220000108	220000109		2	 		
220000109	220000115		1	203101		
220000110	220000111		2	 		
220000111	220000112		1	203101		
220000112	220000113		1	203101		
220000113	220000114		1	203101		
220000114	220000115		1	203101		
220000115			1	203101		
220000401			1	203101		
220000701	220000702		2	 		
220000702			1	203101		
220000201	220000202		2	 		
220000202	220000203		1	203101		
220000203	220000204		1	203101		
220000204	220000205	1	2	 		
220000205	220000206		1	207401		
220000206	220000207		1	203001		
220000207	220000208,220000209		1	203101		
220000208	220000210		2	 		
220000209	220000210		2	 		
220000210	220000211		1	203101		
220000211	220000212		1	203101		
220000212	220000213		1	203101		
220000213	220000214,220000215		1	1005		
220000214	220000216		2	 		
220000215	220000216		2	 		
220000216	220000217		1	203101		
220000217			1	203101		
220000301	220000302		1	203101		
220000302	220000303	1	2	 		
220000303	220000304		1	203101		
220000304	220000305		1	203101		
220000305	220000306		1	203001		
220000306	220000307		1	203101		
220000307			1	203001		
220000601			1	1005		
220000602			1	1005		
220000501	220000502		1	203101		
220000502	220000503	1	2	 		
220000503	220000504		1	203101		
220000504	220000505		1	203001		
220000505	220000506		1	203101		
220000506	220000507		1	203001		
220000507	220000508		1	203101		
220000508	220000509		1	203001		
220000509	220000510		1	203101		
220000510	220000511		1	203101		
220000511	220000512		1	203001		
220000512			1	203101		
220010101	220010102		1	203001		
220010102	220010103		1	203101		
220010103	220010104		1	207401		
220010104	220010105	1	2	 		
220010105	220010106		1	203001		
220010106	220010107		1	203001		
220010107	220010108		1	203001		
220010108	220010109,220010111		1	203001		
220010109	220010110		2	 		
220010110	220010113		1	203001		
220010111	220010112		2	 		
220010112	220010113		1	203001		
220010113			1	203001		
220010201			1	203001		
220010901	220010902		2	 		
220010902			1	203001		
220010601	220010602		2	 		
220010602	220010603		1	203001		
220010603	220010604		1	203001		
220010604	220010605		1	203001		
220010605	220010606	1	2	 		
220010606	220010607		1	203001		
220010607	220010608		1	203001		
220010608	220010609		1	203001		
220010609	220010610		1	1005		
220010610	220010611		1	203001		
220010611	220010612		1	203001		
220010612			1	203001		
220010301	220010302		1	203001		
220010302	220010303		1	203101		
220010303	220010304		1	203001		
220010304	220010305		1	203001		
220010305	220010306		1	203101		
220010306	220010307		1	203001		
220010307	220010308		1	203101		
220010308	220010309		1	203001		
220010309	220010310		1	1005		
220010310	220010311		1	207401		
220010311	220010312		1	207401		
220010312	220010313,220010315		1	207401		
220010313	220010314		2	 		
220010314			1	207401		
220010315	220010316		2	 		
220010316	220010317		1	207401		
220010317			1	207401		
220010401	220010402		1	207401		
220010402	220010403	1	1	 		
220010403	220010404		1	203001		
220010404	220010405		1	203101		
220010405	220010406		1	207401		
220010406	220010407		1	207401		
220010407	220010408		1	207401		
220010408	220010409		1	207401		
220010409	220010410		1	207401		
220010410	220010411		1	203101		
220010411	220010412		1	203001		
220010412	220010413		1	1005		
220010413	220010414,220010416		1	207401		
220010414	220010415		2	 		
220010415			1	207401		
220010416	220010417		2	 		
220010417	220010418		1	207401		
220010418			1	207401		
220010501			1	203001		
220010502			1	1005		
220010503			1	1005		
220010504			1	1005		
220010701	220010702		1	203101		
220010702	220010703		1	203001		
220010703	220010704		1	203101		
220010704	220010705		1	203001		
220010705			1	1005		
220010801	220010802		1	207401		
220010802	220010803	1	2	 		
220010803			1	207401		
220020101	220020102		1	203101		
220020102	220020103		1	207401		
220020103	220020104		1	203001		
220020104	220020105	1	2	 		
220020105	220020106		1	207401		
220020106	220020107		1	207401		
220020107	220020108		1	207401		
220020108	220020109,220020111		1	207401		
220020109	220020110		2	 		
220020110	220020113		1	207401		
220020111	220020112		2	 		
220020112	220020113		1	207401		
220020113			1	207401		
220020201	220020202		2	 		
220020202	220020203		1	207401		
220020203	220020204		1	207401		
220020204	220020205	1	1	 		
220020205	220020206		1	203101		
220020206	220020207		1	203001		
220020207	220020208,220020209		1	207401		
220020208	220020212		1	 		
220020209	220020210		1	 		
220020210	220020211		1	207401		
220020211	220020212		1	207401		
220020212	220020213		1	207401		
220020213	220020214		1	207401		
220020214	220020215		1	207401		
220020215	220020216		1	207401		
220020216	220020217		1	207401		
220020217			1	207401		
220020401			1	207401		
220020701	220020701		2	 		
220020702			1	207401		
220020501	220020502		1	207401		
220020502	220020503	1	2	 		
220020503	220020504		1	207401		
220020504			1	207401		
220020301	220020302		1	207401		
220020302	220020303	1	2	 		
220020303	220020304		1	207401		
220020304	220020305		1	207401		
220020305	220020306		1	1005		
220020306	220020307		1	207401		
220020307	220020308		1	207401		
220020308	220020309		1	1005		
220020309			1	207401		
220020601			1	1005		
220030101	220030102		1	220401		
220030102	220030103	1	2			
220030103	220030104		1	220401		
220030104	220030105		1	220401		
220030105	220030106		1	220401		
220030106	220030107		1	220401		
220030107	220030108		1	220401		
220030108	220030109		1	220401		
220030109	220030110,220030112		1	220401		
220030110	220030111		2			
220030111			1	220401		
220030112	220030113		2			
220030113	220030114		1	220401		
220030114	220030115		1	220401		
220030115			1	220401		
220030201	220030202,220030203		1	220401		
220030202			2			
220030203	220030204		2			
220030204			1	220401		
220030205			1	220401		
220030301	220030302		1	220401		
220030302	220030303		1	220401		
220030303	220030304		1	220401		
220030304	220030305		1	220401		
220030401	220030402		1	220401		
220030402	220030403	1	2			
220030403	220030404		1	220401		
220030404	220030405		1	220401		
220030405	220030406		1	220401		
220030406			1	220401		
220030501	220030502		1	220101		
220030502	220030503	1	2			
220030503	220030504		1	220101		
220030504			1	220101		
220030601	220030602		1	220401		
220030602	220030603	1	2			
220030603	220030604		1	220401		
220030604	220030605		1	220401		
220030605	220030606		1	220401		
220030606			1	220401		
220030701	220030702		1	220101		
220030702	220030703	1	2			
220030703	220030704		1	220101		
220030704	220030705		1	220101		
220030705	220030706		1	220101		
220030706	220030707		1	220101		
220030707			1	220101		
220040101	220040102		1	220101		
220040102	220040103	1	2			
220040103	220040104		1	220101		
220040104	220040105		1	220101		
220040105	220040106		1	220101		
220040106	220040107,220040109		1	220101		
220040107	220040108		2			
220040108	220040112		1	220101		
220040109	220040110		2			
220040110	220040111		1	220101		
220040111	220040112		1	220101		
220040112	220040113		1	1005		
220040113	220040114		1	220101		
220040114			1	1005		
220040201			1	1005		
220040202			1	220101		
220040203			1	1005		
220040204			1	220101		
220040205			1	220101		
220040206			1	1005		
220040207			1	1005		
220040208			1	1005		
220040209			1	220101		
220040210			1	220101		
220040301	220040302		1	1005		
220040302	220040303		1	1005		
220040303	220040304		1	220101		
220040304	220040305	1	2			
220040305	220040306		1	220101		
220040306	220040307		1	220101		
220040307	220040308		1	220101		
220040308	220040309		1	220101		
220040309	220040310		1	220101		
220040310			1	220101		
